,track_id,genre,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
404,47Bg6IrMed1GPbxRgwH2aC,"['bedroom pop', 'indie r&b', 'pop']",Rex Orange County,0.575,0.714,6,-5.247,1,0.0596,0.395,0.0,0.115,0.32,144.982
405,5EYi2rH4LYs6M21ZLOyQTx,"['bedroom pop', 'indie r&b', 'pop']",Rex Orange County,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023
406,2QpGZOhTCHHiKmpSO9FW4h,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291
407,5IXTT9RvcVupmzLTFqIInj,"['art pop', 'electropop', 'etherpop', 'freak folk', 'indie pop', 'indie rock', 'metropopolis']",St. Vincent,0.373,0.449,10,-11.646,1,0.144,0.892,1.26e-05,0.175,0.327,137.866
408,3UY4s7F4Ard3T6vm7xcJxQ,"['alternative r&b', 'bedroom soul', 'electropop', 'indie pop', 'indie r&b', 'pop']",Ryan Beatty,0.779,0.495,8,-7.621,1,0.0381,0.731,0.000332,0.132,0.546,128.992
409,2INhKpUdzh7v0j041gZNsz,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981
410,49b4GsA6679qvRgjPh83xe,"['indie hip hop', 'nyc rap']",Asoh Black!,0.555,0.434,9,-13.79,0,0.333,0.528,0.0,0.102,0.125,100.516
411,2eAZfqOm4EnOF9VvN50Tyc,"['melodic rap', 'philly rap', 'rap', 'trap']",Lil Uzi Vert,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008
412,7GX5flRQZVHRAGd6B4TmDO,"['melodic rap', 'philly rap', 'rap', 'trap']",Lil Uzi Vert,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096
413,7ycWLEP1GsNjVvcjawXz3z,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",A$AP Rocky,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015
414,2MF4HtZHBoUliOi9nOAbS0,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",A$AP Rocky,0.593,0.37,11,-11.674,0,0.397,0.832,0.0,0.108,0.312,135.391
415,42tBlHWL3VfDkUM2iWcc5p,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.687,0.672,0,-5.975,0,0.0573,0.198,0.0,0.175,0.792,80.035
416,2DgMxFMUQRPthW4ROhjen1,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.718,0.628,10,-6.007,0,0.223,0.543,0.0,0.116,0.722,92.107
417,253490LtmZhYGUQy05eCNV,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.545,0.423,7,-11.062,1,0.394,0.00217,2.6e-06,0.218,0.33,150.725
418,5K7dEG6yDQ981HO7kFMVqm,"['afrofuturism', 'hip hop', 'indie r&b', 'lgbtq+ hip hop', 'rap']",Kevin Abstract,0.334,0.485,5,-8.838,1,0.076,0.666,0.00418,0.14,0.436,169.434
419,3XukKy28kqKFl52GiCUSFo,"['afrofuturism', 'hip hop', 'indie r&b', 'lgbtq+ hip hop', 'rap']",Kevin Abstract,0.664,0.522,8,-9.677,1,0.11,0.729,0.000126,0.0935,0.289,134.047
420,5JRMqkR82k2fdDEAim9SCN,"['afrofuturism', 'hip hop', 'indie r&b', 'lgbtq+ hip hop', 'rap']",Kevin Abstract,0.646,0.681,7,-5.847,1,0.0764,0.683,4.84e-06,0.107,0.421,131.896
421,5ygQD0fcj0vRGx9KUBENtT,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Jimi Hendrix,0.502,0.49,10,-10.516,1,0.0502,0.353,0.00806,0.23,0.302,79.383
422,7bbf6izisrvlYdFVGeV8q9,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Jimi Hendrix,0.36,0.532,11,-5.993,1,0.143,0.587,0.0777,0.185,0.43,198.958
423,0YK6oDMowLPllzVxVTLAk9,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Jimi Hendrix,0.547,0.606,10,-6.944,0,0.171,0.153,0.0328,0.764,0.482,84.671
424,3eekarcy7kvN4yt5ZFzltW,['rap'],Travis Scott,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469
425,5zj8DvcQnA4leOjiqeDE8P,"['classic rock', 'cosmic american', 'country rock', 'double drumming', 'folk rock', 'jam band', 'psychedelic rock', 'rock', 'roots rock']",Grateful Dead,0.379,0.375,9,-12.965,1,0.0322,0.873,0.0452,0.187,0.37,169.156
426,4zMmqb0pYwX6b0qc0slCoT,"['alternative r&b', 'escape room', 'indie r&b']",Tierra Whack,0.826,0.365,1,-7.024,1,0.0412,0.849,3.8e-06,0.186,0.802,85.244
427,2vFYhHS8ycUITvZYownH5K,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.592,0.894,2,-6.077,0,0.0626,0.273,0.0177,0.694,0.385,101.245
428,3awOkuFuOc4Os2jDl5Hpfj,[],TunezUnknown,0.55,0.715,5,-6.346,1,0.365,0.105,0.0,0.295,0.579,176.21
429,1boXOL0ua7N2iCOUVI1p9F,"['canadian contemporary r&b', 'pop']",Daniel Caesar,0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156
430,1MIDCw2NTW3Dtn9c6ohSC8,"['blues', 'blues rock', 'classic rock', 'electric blues', 'instrumental rock', 'modern blues', 'rock', 'texas blues']",Stevie Ray Vaughan,0.521,0.2,8,-15.759,1,0.0407,0.762,0.433,0.138,0.348,117.811
431,065g8Dos4Z2PGEznTirenL,['jam band'],Dead & Company,0.474,0.408,7,-19.157,1,0.0353,0.56,0.645,0.413,0.791,137.346
432,0PzTzlXfiOq0sK8PCYiwsb,['dmv rap'],Innanet James,0.57,0.725,5,-6.765,0,0.273,0.21,0.0,0.225,0.683,111.625
433,4s2vymq62HL4U39Obx9djs,[],Tobi,0.733,0.478,1,-8.922,1,0.368,0.186,0.0,0.099,0.475,161.87
434,1CjvcxzHY3tbv63jui6y8A,"['alternative r&b', 'chill r&b', 'indie r&b']",marcos g,0.846,0.384,6,-5.943,0,0.132,0.174,0.0,0.0895,0.42,141.983
435,1xfFPJdRjgDAaMcDgbXwyh,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.776,0.388,0,-9.143,1,0.282,0.147,0.0,0.394,0.294,75.01
436,7HRv1sYuwgoea1m0JRvChV,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.808,0.647,11,-6.947,0,0.166,0.0716,0.000466,0.205,0.29,110.036
437,56IGGA6VwAbIni6KoN7VC5,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.471,0.496,7,-9.983,1,0.199,0.399,0.00083,0.378,0.569,160.093
438,3wE9jU1zReHLMHLgAsWIYX,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.611,0.635,2,-7.016,1,0.31,0.367,0.00568,0.068,0.739,82.087
439,1CKhx6sSkUxzomXnYZqSMh,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.632,0.625,2,-5.781,1,0.291,0.0644,0.0,0.689,0.535,139.981
440,4O9tOyMOq8Oioun2MsULH5,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.672,0.452,0,-7.947,1,0.0738,0.194,0.0,0.251,0.514,82.012
441,5Jp0avXwxgYt75sjxQJxWw,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.659,0.493,4,-9.161,1,0.0357,0.147,3.46e-06,0.114,0.497,92.989
442,0oLQRGhq7ltPDF6ThfqQdc,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.775,0.308,6,-12.652,1,0.0905,0.215,1.43e-05,0.104,0.633,75.954
443,4udT3UgEpNRNkCwijcdTOr,['jam band'],Dead & Company,0.502,0.392,1,-18.529,0,0.0471,0.637,0.443,0.221,0.691,148.594
444,5b2FFKC64kxqcfaFnIZxoM,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.614,0.644,11,-5.672,0,0.373,0.184,0.0,0.489,0.649,84.788
445,1Uo7reO6I2yQ1q36ZPuNf7,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.748,0.715,2,-5.137,1,0.0451,0.249,0.0369,0.164,0.226,130.087
446,7cH0jSpb5Vla33iCCq9SjY,['bedroom pop'],Matt Champion,0.819,0.4,9,-8.302,0,0.334,0.0724,0.0,0.0729,0.55,130.048
447,6U0FIYXCQ3TGrk4tFpLrEA,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973
448,6e7hIhOLH9zvb3zP5O5gt0,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.869,0.747,9,-7.143,1,0.151,0.512,0.0,0.124,0.784,124.932
449,694vvR5o19xHPhhJ5QdLN7,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.643,0.573,4,-7.034,1,0.0709,0.41,0.00017,0.0695,0.47,165.192
450,6T7xC3rDjOCkMkvcFVdu6Z,['bedroom pop'],Matt Champion,0.69,0.387,11,-9.116,0,0.0627,0.416,0.239,0.252,0.471,83.981
451,4OXEasYkgQSvOcVhtX7qad,['bedroom pop'],Matt Champion,0.467,0.399,5,-11.709,1,0.123,0.367,4.24e-05,0.245,0.279,110.484
452,1jLhJFpvHnZPJ1hTTUNfy1,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.812,0.6,6,-8.068,0,0.425,0.0237,0.0,0.0635,0.918,159.991
453,07fWX9IykQ3ALn8fz5daNl,['deep underground hip hop'],Rob Curly,0.481,0.62,7,-9.423,1,0.499,0.697,1.26e-06,0.558,0.577,74.032
454,339PhjL4Jn35g1jALgZ8kH,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.581,0.605,5,-6.646,0,0.308,0.0204,0.0,0.139,0.161,160.19
455,5qmZ34T5FJgLTiYA586MA5,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.337,0.72,6,-7.347,1,0.313,0.0973,0.0,0.18,0.223,72.063
456,07m2dSALVCvqaKJ6iqO1Tt,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.722,0.702,7,-6.688,1,0.347,0.0127,0.0051,0.384,0.424,150.056
457,4xR3MAscflQ262kMeiKshQ,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.423,0.294,5,-13.673,0,0.0593,0.882,5.43e-06,0.0981,0.401,129.146
458,0725YWm6Z0TpZ6wrNk64Eb,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.739,0.419,3,-8.241,0,0.0854,0.219,0.0,0.196,0.58,60.493
459,47LTRf7rCzT9x2ft4nMDMw,['jam band'],Dead & Company,0.594,0.404,9,-17.924,1,0.0333,0.555,0.858,0.707,0.751,114.425
460,5cfIibuUGxlrdXcNaWmAnQ,[],Elements of Music,0.586,0.724,0,-6.102,1,0.265,0.567,7.98e-06,0.105,0.504,85.08
461,7JUoBe4e7RXqKQyuYjvmsq,['jam band'],Dead & Company,0.324,0.498,9,-16.908,1,0.0531,0.765,0.709,0.186,0.607,163.94
462,0aSW5EMeNnQSMJQ8QN3zIW,"['pop', 'pop rap', 'post-teen pop']",Kehlani,0.516,0.638,7,-6.673,0,0.0796,0.614,0.0,0.099,0.642,180.216
463,5FDh0G5oQ2UD9JxWiDCT1x,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.658,0.475,7,-11.703,1,0.0292,0.521,0.0067,0.176,0.685,153.851
464,5c7yH6ivcTqyHcMkHWTiFY,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,0.574,0.795,5,-3.919,1,0.318,0.0257,0.0,0.132,0.723,80.975
465,3I7OmVsk4Hm5LBbs2GmhlD,"['australian psych', 'neo-psychedelic']",Tame Impala,0.536,0.915,2,-4.993,1,0.0581,0.154,0.000788,0.372,0.472,115.037
466,2gNfxysfBRfl9Lvi9T3v6R,"['australian psych', 'neo-psychedelic']",Tame Impala,0.661,0.869,5,-5.477,1,0.0334,0.078,0.924,0.398,0.8,126.971
467,6aFxp3szJUOyI8MSDBKbFB,"['australian psych', 'neo-psychedelic']",Tame Impala,0.763,0.663,2,-6.285,1,0.103,0.0665,0.534,0.412,0.347,114.994
468,01iiEi9h8CQGUN2K1xBbTj,"['australian psych', 'neo-psychedelic']",Tame Impala,0.409,0.792,10,-5.68,1,0.0415,0.0881,0.000576,0.103,0.195,95.072
469,0vFOzaXqZHahrZp6enQwQb,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Pink Floyd,0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193
470,6tlan2FHMyIKBRR62zxusZ,"['bedroom soul', 'pop']",Pink Sweat$,0.807,0.287,1,-9.852,0,0.0386,0.6,0.0,0.105,0.466,89.975
471,7LDpBOFguExGs3mXM0gK5p,['jam band'],Dead & Company,0.493,0.473,2,-17.13,1,0.0782,0.286,0.235,0.922,0.684,120.877
472,3AA8xNhDC0MpqwkGX3EP5V,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock independant francais']",Phoenix,0.755,0.553,6,-9.449,0,0.107,0.0492,0.00607,0.0646,0.836,119.7
473,4L1eqdFY10yO7tMzvRp0sx,"['alternative r&b', 'canadian contemporary r&b', 'pop', 'pop r&b', 'r&b', 'trap soul', 'urban contemporary']",dvsn,0.622,0.446,9,-9.647,0,0.22,0.318,0.0135,0.0904,0.168,68.85
474,0GwYkXgQdqY4dyRffHw3HT,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Cordae,0.794,0.44,0,-7.861,0,0.131,0.0806,0.0,0.198,0.276,138.024
475,4WYPYB8KMzxyW85TQxR44X,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Cordae,0.636,0.505,1,-8.397,1,0.385,0.166,0.0,0.15,0.342,76.099
476,1KTvD0VZkvtO5YWQPJ41GK,"['melodic rap', 'pop rap', 'rap']",SAINt JHN,0.776,0.72,0,-5.794,1,0.0539,0.106,3.21e-06,0.134,0.799,83.988
477,0LMgvEwpTKbo2fHS7Qcypy,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Cordae,0.43,0.542,0,-8.094,0,0.129,0.374,0.225,0.117,0.345,167.509
478,5yK37zazHUe3WxEvymZs20,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Cordae,0.732,0.464,7,-8.591,0,0.301,0.309,0.0,0.107,0.353,82.494
479,1pHyMdmKAp494PDSZhJHvR,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Cordae,0.868,0.521,1,-7.837,0,0.426,0.378,0.0,0.374,0.407,117.146
480,5lw8Mgb4LyhriPIC86gV6e,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Cordae,0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043
481,1S2zNPB4JaGsinUjdlwn1a,"['melodic rap', 'pop rap', 'rap']",SAINt JHN,0.674,0.814,2,-5.861,1,0.0692,0.0236,0.0,0.401,0.183,138.017
482,1pChm8ih9LlKhWncBJ6HLr,"['melodic rap', 'pop rap', 'rap']",SAINt JHN,0.792,0.839,0,-2.887,1,0.0429,0.0862,0.0,0.194,0.354,116.985
483,0B3FovCVaGKS5w1FTidEUP,[],Blue Ivy,0.603,0.602,6,-7.083,1,0.23,0.049,0.0,0.279,0.595,119.703
484,1rS0eq80peCPCgfT2t0Kmm,"['melodic rap', 'pop rap', 'rap']",SAINt JHN,0.829,0.521,10,-5.583,1,0.138,0.858,0.0,0.13,0.367,106.016
485,6OyDjQiFgIX4JnnfQ9zYf8,"['chicago rap', 'indie r&b', 'pop', 'pop rap']",tobi lou,0.881,0.357,9,-9.657,1,0.0765,0.507,0.0,0.114,0.55,109.973
486,3woRy7uxzl1lO2XO99oHsN,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",Chance the Rapper,0.686,0.469,1,-9.065,1,0.291,0.612,0.0,0.121,0.156,72.998
487,2vLWF4yFhTHQZVwrPTjH1s,"['alternative r&b', 'electropop', 'etherpop', 'pop']",Alina Baraz,0.66,0.447,1,-9.026,0,0.0482,0.81,2.15e-06,0.11,0.578,84.95
488,6irE4Fbjbry3czv7mTxVSB,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Meek Mill,0.657,0.711,0,-5.355,1,0.374,0.0135,0.0,0.221,0.368,86.957
489,3QPKkP40zmc6xBtJMrXSNi,"['hip hop', 'rap']","Tyler, The Creator",0.351,0.622,8,-6.495,0,0.235,0.256,3.44e-05,0.613,0.457,83.375
490,0dWOFwdXrbBUYqD9DLsoyK,"['boy band', 'hip hop', 'rap']",BROCKHAMPTON,0.595,0.657,1,-6.498,0,0.183,0.462,0.000597,0.437,0.718,156.093
491,6R6ihJhRbgu7JxJKIbW57w,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886
492,7jmTA4qUoE3powcTpw3dvF,['underground hip hop'],Cozz,0.605,0.887,8,-3.108,0,0.385,0.171,0.0,0.151,0.542,158.274
493,7DcvwMAiqKJQD1rrdfxSDx,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",Young Thug,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981
494,1p2TWJxUlHE5JR0sE6E1d7,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie soul', 'metropopolis']",Blood Orange,0.658,0.785,0,-8.513,1,0.036,0.181,0.00223,0.724,0.345,125.015
495,6De0lHrwBfPfrhorm9q1Xl,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'tropical']",Danny Ocean,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823
496,0ug6dKmcgoe4qeEgxhuq7f,"['melodic rap', 'pop rap', 'rap']",SAINt JHN,0.691,0.553,1,-7.107,1,0.0341,0.377,0.00409,0.108,0.158,102.045
497,1sQBPGypjSgEgJZvD8u8ty,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.389,0.507,11,-9.026,1,0.0621,0.259,0.0441,0.142,0.364,74.718
498,4oMtSasrvok9JIwZbXGGbU,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']",Rush,0.213,0.833,9,-10.946,1,0.065,0.00432,0.0289,0.266,0.672,155.719
499,3DmMNjjYb4xedWBXAN6IUM,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b', 'vapor soul']",Joe Hertz,0.53,0.593,11,-8.198,0,0.144,0.0558,8.33e-06,0.0962,0.363,85.031
500,7ecdmyXHyPCVpgti9TvXXX,[],Tish Hyman,0.843,0.676,2,-4.467,1,0.0469,0.223,4.78e-06,0.0949,0.666,122.002
501,0d8anwJJGti8jE79Y4tXUD,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'urban contemporary']",Justine Skye,0.78,0.495,5,-7.454,0,0.0466,0.44,0.00122,0.165,0.529,100.043
502,36xxq7VDZZsGwARsn6Clo7,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Big Sean,0.714,0.62,11,-5.045,1,0.296,0.223,0.0,0.109,0.73,80.109
503,4lELb336JAWiMAstxuh9x9,"['dutch pop', 'indie jazz', 'indie soul']",Benny Sings,0.865,0.248,8,-9.537,1,0.0677,0.101,4.24e-05,0.168,0.831,116.578
504,5MjAFPcmrR1DYCgZrXCN4d,"['alternative r&b', 'chicago rap', 'hip hop', 'indie r&b', 'neo soul', 'rap', 'southern hip hop', 'underground hip hop']",BJ The Chicago Kid,0.734,0.776,2,-4.193,1,0.0826,0.0406,0.193,0.0547,0.843,78.542
505,2YBre01OMx0MD8qNfCA56X,['phonk'],Genshin,0.736,0.68,2,-8.892,1,0.0903,0.0131,0.0371,0.209,0.21,114.968
506,593W4qZOwwdqF6YnimJjL6,"['pop', 'pop rap', 'rap']",SZA,0.692,0.713,10,-4.489,0,0.351,0.343,0.0,0.102,0.615,137.36
507,4KoecuyOpZaNFZ0UqVsllc,"['country', 'country road', 'neo mellow', 'pop rock']",Uncle Kracker,0.817,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.916,105.014
508,7N15WWy12QAMpGAh6QMAej,"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",Sam Cooke,0.771,0.522,11,-12.193,1,0.0368,0.571,0.0,0.145,0.94,128.641
509,7ESHXEn2jUfo0HYFj1xSCx,"['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']",Otis Redding,0.498,0.246,9,-13.41,1,0.0342,0.727,0.000374,0.0781,0.152,151.255
510,5zQyqgNXKzhifkivumzxDS,"['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']",Otis Redding,0.74,0.322,0,-9.26,1,0.0399,0.551,0.000763,0.17,0.629,102.889
511,4yjz1aazw6R8ZURpGbCAkp,"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",Sam Cooke,0.482,0.569,0,-5.897,1,0.0328,0.617,0.0,0.155,0.609,70.843
512,0BFEyqJ9DJXS7gKg0Kj46R,"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",Sam Cooke,0.553,0.291,4,-10.426,0,0.0301,0.878,0.0,0.129,0.407,96.217
513,7MDUVH4ITohsIjdynRwCJp,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'political hip hop']",Immortal Technique,0.673,0.871,1,-5.781,0,0.415,0.433,0.0,0.477,0.232,89.186
514,6yr8GiTHWvFfi4o6Q5ebdT,"['detroit hip hop', 'hip hop', 'rap']",Eminem,0.551,0.851,1,-3.277,1,0.197,0.0748,0.0,0.0784,0.1,171.411
515,4roVgk051aSOPXAwoMWBvy,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']",Fabolous,0.722,0.567,7,-8.227,0,0.0294,0.198,0.0,0.0743,0.634,91.911
516,0F7rEdewJ6cSLylOZZpDu7,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",T-Pain,0.722,0.329,0,-11.617,0,0.108,0.088,0.0,0.081,0.166,99.991
517,3iL2l5gUqyPS6vDwJFgJTR,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Young Money,0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005
518,1Q1jlFs004vwB0DOznii3K,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",T-Pain,0.691,0.542,1,-8.161,1,0.145,0.0112,0.0,0.098,0.587,80.052
519,2b0ObO7Xk3qzJdMOhJc5c3,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'funk', 'jam band', 'modern blues', 'roots rock', 'southern rock']",The Derek Trucks Band,0.508,0.52,8,-9.621,1,0.164,0.378,7.56e-06,0.116,0.731,143.198
520,5E85NMxkQIYnKFXZ86Rb66,"['acoustic pop', 'neo mellow']",David Ryan Harris,0.569,0.14,6,-13.219,1,0.0597,0.838,0.0,0.177,0.323,120.788
521,21j1PsCiTaO8ZW88UZrh3A,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Pink Floyd,0.287,0.485,7,-13.155,0,0.0498,0.577,0.898,0.322,0.127,135.86
522,6pnwfWyaWjQiHCKTiZLItr,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Pink Floyd,0.266,0.294,7,-11.938,0,0.0291,0.771,0.697,0.107,0.0397,137.941
523,5HNCy40Ni5BZJFw1TKzRsC,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Pink Floyd,0.472,0.366,11,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167
524,4Wjhj0WjkyECccfHVIgaTq,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177
525,5qII2n90lVdPDcgXEEVHNy,"['pop', 'pop rock']",Maroon 5,0.608,0.768,0,-5.227,1,0.0475,0.0913,0.0,0.0629,0.809,88.059
526,1LmN9SSHISbtp9LoaR5ZVJ,"['pop', 'pop rock']",Maroon 5,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028
527,4llK75pXNWZz6KAho2Gp16,"['pop', 'pop rock']",Maroon 5,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0
528,3KV6pYbCeckjUJshg2gJhB,"['pop r&b', 'uk contemporary r&b']",J-Sol,0.705,0.326,5,-12.022,0,0.0581,0.416,2.88e-06,0.219,0.477,89.965
529,2O99aywAVBhaPrsiJ6zbSS,"['australian psych', 'neo-psychedelic']",Tame Impala,0.547,0.695,9,-4.969,1,0.0337,0.108,0.00301,0.14,0.641,144.684
530,35xSkNIXi504fcEwz9USRB,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.444,0.287,5,-10.631,0,0.0375,0.849,2.82e-06,0.161,0.246,124.027
531,6wgu8eaNsyRQnx9aGARZQd,"['alternative r&b', 'bedroom soul', 'chill r&b', 'indie r&b']",Jay Wile,0.64,0.521,1,-11.137,1,0.27,0.565,0.0,0.628,0.414,99.998
532,0bxmVPKnEopTyuMMkaTvUb,"['alternative r&b', 'dance pop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",Teyana Taylor,0.528,0.523,7,-4.82,1,0.0523,0.833,1.53e-06,0.103,0.692,93.06
533,515MVhJ5mWAk41VfyOrezB,"['alternative r&b', 'bedroom soul', 'chill r&b', 'indie r&b']",Jay Wile,0.617,0.172,8,-13.862,0,0.0583,0.145,0.0,0.0544,0.605,144.759
534,118vnrWTfc2QzsmIQHCUkd,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.903,0.445,7,-9.402,1,0.35,0.29,5.61e-05,0.0929,0.668,97.953
